job_title,qualification,work_experience_years,job_description,communication_interpersonal,teamwork,problemsolving_analyticalthinking,timemanagement,leadership,creativity,stressmanagement,independent_selfmotivated
ApplicationEngineer_Specialist,PostGradDegree,0.16589323318071944,This position requires soft skills,1,1,0,1,0,0,1,1
ApplicationEngineer_Specialist,PostGradDegree,14.273533050287497,This position requires soft skills,1,1,1,1,1,0,1,1
Solution_SoftwareArchitect,PostGradDiploma,12.011535685096176,This position requires soft skills,1,1,1,1,1,1,1,0
SoftwareQuality_TestEngineer,TechCert,2.938437365438356,This position requires soft skills,1,0,0,1,0,0,1,1
ApplicationEngineer_Specialist,PostGradDiploma,1.790667386877977,This position requires soft skills,0,1,0,1,0,0,0,0
ITManager,HigherDiploma,2.93139157474164,This position requires soft skills,1,1,0,1,0,1,1,0
SoftwareDeveloper,Degree,12.833369706716518,This position requires soft skills,1,0,1,1,0,0,0,1
SeniorSoftwareEngineer,Degree,2.0983314594711704,This position requires soft skills,1,0,0,1,1,0,0,1
ITManager,ProDegree,7.267686270951687,This position requires soft skills,0,1,0,1,1,0,1,1
SeniorDeveloper,ProDegree,10.967412303155523,This position requires soft skills,0,1,0,1,1,0,1,1
TeamLead,PhD,1.3888304694951785,This position requires soft skills,1,1,0,1,1,0,1,0
SoftwareQuality_TestEngineer,Master,5.61152054875927,This position requires soft skills,1,1,1,1,0,1,1,0
SoftwareQuality_TestEngineer,ProDegree,5.137864011340779,This position requires soft skills,1,1,1,0,1,1,0,0
BusinessAnalyst,HigherDiploma,6.269062417094185,This position requires soft skills,0,1,1,0,1,0,1,0
Solution_SoftwareArchitect,Degree,17.864623957717093,This position requires soft skills,0,1,1,1,1,1,1,1
SoftwareQuality_TestEngineer,PhD,5.165693559144083,This position requires soft skills,1,0,1,0,0,0,1,0
ProjectManager,Degree,6.3580975728444304,This position requires soft skills,1,1,0,0,0,1,1,0
Solution_SoftwareArchitect,PostGradDegree,1.6584528280546942,This position requires soft skills,0,1,1,0,0,1,0,1
BusinessAnalyst,PostGradDiploma,1.9234926417828087,This position requires soft skills,1,1,1,0,0,0,0,0
TeamLead,HigherDiploma,4.643367617556084,This position requires soft skills,1,1,0,0,0,0,1,1
SoftwareEngineer,PostGradDiploma,4.811122861873754,This position requires soft skills,0,0,0,0,0,0,0,0
Developer_Programmer,ProCert,14.428656138165064,This position requires soft skills,1,0,1,0,1,1,0,1
BusinessAnalyst,ProDegree,3.7903685685886397,This position requires soft skills,1,1,1,0,1,1,1,1
SoftwareDeveloper,NA,0.8618095165043367,This position requires soft skills,1,0,1,1,0,0,1,1
ITManager,TechCert,5.044178307002307,This position requires soft skills,1,0,1,0,0,1,0,0
SoftwareEngineer,GradDiploma,1.722397993130268,This position requires soft skills,0,0,0,1,1,0,0,0
WebDeveloper,NA,4.046134426615798,This position requires soft skills,1,1,1,0,0,1,1,1
AnalystProgrammer,ProCert,4.612841687106977,This position requires soft skills,1,1,1,1,0,1,1,1
TeamLead,Diploma,6.638786988449175,This position requires soft skills,0,1,0,1,1,0,1,0
WebDeveloper,NA,3.0900172956080634,This position requires soft skills,1,1,1,1,1,0,1,0
BusinessAnalyst,AdvDiploma,10.178385423575087,This position requires soft skills,1,1,1,1,0,1,0,1
WebDeveloper,AdvDiploma,7.987610407160088,This position requires soft skills,1,1,1,1,1,1,1,0
SystemAnalyst,GradDiploma,1.6187127185026566,This position requires soft skills,1,1,0,1,1,0,0,0
AnalystProgrammer,AdvDiploma,4.348036214665411,This position requires soft skills,1,1,1,1,1,1,0,0
SoftwareEngineer,Degree,2.9645333873659965,This position requires soft skills,0,0,0,0,1,0,1,1
SystemAnalyst,PostGradDegree,18.42467553222201,This position requires soft skills,1,1,1,0,1,0,0,1
SoftwareQuality_TestEngineer,Master,5.5032010848473405,This position requires soft skills,0,1,1,1,0,1,1,0
SoftwareEngineer,PostGradDegree,18.726372349224697,This position requires soft skills,1,1,1,1,1,1,1,1
Solution_SoftwareArchitect,GradDiploma,15.320338513923602,This position requires soft skills,1,1,0,1,1,1,1,1
SystemAnalyst,GradDiploma,10.334300158573203,This position requires soft skills,1,1,1,0,0,1,1,0
ProjectManager,PostGradDegree,6.362171130857254,This position requires soft skills,0,1,0,1,0,1,1,1
ITManager,Degree,2.978465065437918,This position requires soft skills,1,0,1,1,1,1,1,1
AnalystProgrammer,TechCert,1.515069851563171,This position requires soft skills,0,0,1,1,0,0,1,1
SoftwareQuality_TestEngineer,PhD,2.8253833173038427,This position requires soft skills,0,1,0,0,0,0,0,1
Developer_Programmer,Master,14.791262078488643,This position requires soft skills,1,1,1,1,0,0,1,1
ITManager,PostGradDiploma,16.159526174136026,This position requires soft skills,1,1,1,1,1,1,1,1
WebDeveloper,PhD,2.9008186783628194,This position requires soft skills,1,0,1,0,0,0,0,1
AnalystProgrammer,TechCert,3.921474419584065,This position requires soft skills,1,1,1,1,1,1,1,1
SystemAnalyst,Master,1.6875211296739885,This position requires soft skills,0,0,0,1,0,1,0,0
ITManager,Degree,1.4276874483779858,This position requires soft skills,1,1,1,1,1,0,1,0
ApplicationEngineer_Specialist,ProDegree,1.2494781143086395,This position requires soft skills,1,1,0,1,1,0,0,1
ProjectManager,ProDegree,19.327940826979507,This position requires soft skills,1,1,0,1,1,1,1,1
Solution_SoftwareArchitect,ProCert,1.7158800160413856,This position requires soft skills,0,0,0,0,0,1,0,0
ProjectManager,ProCert,0.8247997222922406,This position requires soft skills,1,0,1,1,1,0,0,1
ITManager,PostGradDegree,1.6227900147082936,This position requires soft skills,1,0,0,0,0,0,0,0
SeniorSoftwareEngineer,AdvDiploma,4.77828098961697,This position requires soft skills,0,1,0,1,0,0,1,0
ApplicationEngineer_Specialist,Degree,2.013347611479565,This position requires soft skills,1,0,0,1,0,1,0,1
WebDeveloper,ProCert,0.2624692978609665,This position requires soft skills,0,0,0,1,0,0,1,0
Developer_Programmer,Diploma,0.3581748939395854,This position requires soft skills,1,0,0,1,1,1,0,0
BusinessAnalyst,AdvDiploma,6.87247347165512,This position requires soft skills,0,1,1,1,0,1,0,0
WebDeveloper,Diploma,7.141272716778335,This position requires soft skills,1,1,1,0,0,0,1,0
WebDeveloper,ProDegree,5.848210907721091,This position requires soft skills,1,0,1,0,0,0,1,1
TeamLead,Master,0.13134842707513533,This position requires soft skills,1,0,0,1,0,0,0,0
ITManager,NA,6.26785287938795,This position requires soft skills,0,0,1,1,0,1,1,1
Developer_Programmer,HigherDiploma,11.844498665824876,This position requires soft skills,0,0,1,1,0,1,1,0
SoftwareEngineer,Diploma,6.680805565407904,This position requires soft skills,1,0,1,0,1,0,0,0
AnalystProgrammer,ProCert,5.326956623273694,This position requires soft skills,0,1,1,0,0,1,1,0
SystemAnalyst,TechCert,5.733449259968355,This position requires soft skills,0,1,1,0,1,0,0,0
Solution_SoftwareArchitect,Degree,1.2661316245290615,This position requires soft skills,0,0,0,1,1,0,1,1
SystemAnalyst,Diploma,5.561834860272781,This position requires soft skills,1,1,1,1,1,0,0,1
SoftwareDeveloper,NA,6.388354469342909,This position requires soft skills,1,1,0,1,0,0,0,0
Developer_Programmer,PostGradDiploma,5.552943107336434,This position requires soft skills,1,1,1,0,1,0,1,1
ITManager,HigherDiploma,0.780720516778482,This position requires soft skills,0,0,0,0,0,0,0,0
SoftwareQuality_TestEngineer,TechCert,5.348822597762665,This position requires soft skills,1,1,1,0,0,1,0,0
SoftwareDeveloper,PostGradDegree,5.36236992195972,This position requires soft skills,0,1,0,1,0,0,1,1
TeamLead,PhD,3.651793018599474,This position requires soft skills,1,1,1,1,0,0,0,0
ApplicationEngineer_Specialist,PhD,2.7964174530556187,This position requires soft skills,1,0,1,0,1,0,0,1
SoftwareDeveloper,Master,7.123038761645324,This position requires soft skills,1,0,1,0,0,1,1,1
SeniorDeveloper,PhD,1.8171118171056913,This position requires soft skills,1,1,0,0,0,1,1,1
SeniorSoftwareEngineer,PostGradDegree,0.08969459871044179,This position requires soft skills,0,0,0,1,0,0,0,1
ProjectManager,Diploma,2.0189353113885558,This position requires soft skills,1,1,1,1,0,1,1,0
SystemAnalyst,HigherDiploma,18.697475427106205,This position requires soft skills,1,1,1,0,1,1,1,1
WebDeveloper,HigherDiploma,5.146439569662339,This position requires soft skills,0,0,1,0,0,1,1,1
WebDeveloper,AdvDiploma,0.33899948484223574,This position requires soft skills,0,0,0,0,0,0,0,0
SoftwareQuality_TestEngineer,ProDegree,1.532644223368505,This position requires soft skills,0,1,1,0,0,0,1,1
WebDeveloper,PhD,18.827959386739362,This position requires soft skills,1,1,1,0,0,0,1,0
Developer_Programmer,ProDegree,6.577447050678684,This position requires soft skills,0,1,1,1,1,0,1,1
ApplicationEngineer_Specialist,GradDiploma,9.099604753229906,This position requires soft skills,1,1,1,1,1,1,1,1
Solution_SoftwareArchitect,HigherDiploma,1.1331359991276837,This position requires soft skills,0,0,0,1,0,1,1,0
WebDeveloper,PostGradDegree,4.742290352009059,This position requires soft skills,1,0,0,1,1,0,0,0
AnalystProgrammer,AdvDiploma,0.37887463263235754,This position requires soft skills,1,0,1,0,0,1,0,0
SeniorSoftwareEngineer,Degree,2.558648706619988,This position requires soft skills,0,0,1,1,0,1,0,1
SoftwareQuality_TestEngineer,ProCert,12.219466191671131,This position requires soft skills,1,1,1,1,0,1,0,0
BusinessAnalyst,PostGradDiploma,7.009195091229582,This position requires soft skills,1,0,1,1,0,0,0,1
SoftwareEngineer,PhD,0.6445105133010443,This position requires soft skills,0,1,1,1,0,0,0,0
ApplicationEngineer_Specialist,HigherDiploma,0.17968736072659766,This position requires soft skills,0,1,0,0,0,0,0,1
AnalystProgrammer,PostGradDiploma,0.8607268134446246,This position requires soft skills,0,0,0,0,0,0,1,1
SystemAnalyst,Master,4.771513572794107,This position requires soft skills,0,1,0,0,0,0,0,0
ITManager,HigherDiploma,7.262396717138349,This position requires soft skills,0,1,0,1,0,0,1,1
SoftwareEngineer,Diploma,1.729987271545534,This position requires soft skills,1,0,0,1,0,1,1,1
SoftwareQuality_TestEngineer,PostGradDiploma,14.125629372524529,This position requires soft skills,1,1,1,1,0,1,0,1
SoftwareDeveloper,GradDiploma,0.5142714788005747,This position requires soft skills,1,0,0,0,1,0,0,0
AnalystProgrammer,NA,19.59766281921283,This position requires soft skills,1,1,0,1,1,1,0,1
SeniorDeveloper,ProDegree,7.119578842631606,This position requires soft skills,1,0,0,0,1,0,1,1
ITManager,Diploma,1.9518861105355785,This position requires soft skills,0,1,0,1,1,1,0,0
Solution_SoftwareArchitect,Master,6.065724115385633,This position requires soft skills,0,0,1,0,1,1,0,0
SoftwareEngineer,ProCert,10.726276653765298,This position requires soft skills,1,1,0,1,0,1,0,1
SystemAnalyst,PhD,1.9090571997929124,This position requires soft skills,0,0,0,1,0,1,1,0
ProjectManager,ProCert,2.929476313694895,This position requires soft skills,0,0,0,1,0,1,1,1
SeniorDeveloper,AdvDiploma,9.425919737368691,This position requires soft skills,1,1,0,1,0,0,1,0
BusinessAnalyst,NA,16.000797064850193,This position requires soft skills,1,1,1,1,1,1,1,1
WebDeveloper,HigherDiploma,7.161746337697897,This position requires soft skills,0,1,0,0,0,1,1,1
BusinessAnalyst,Master,18.6138874294359,This position requires soft skills,1,1,1,1,1,1,1,1
SeniorSoftwareEngineer,PostGradDegree,5.964992227079624,This position requires soft skills,1,0,0,0,1,0,1,1
BusinessAnalyst,GradDiploma,4.559562609229279,This position requires soft skills,0,0,1,1,0,1,1,1
BusinessAnalyst,ProCert,4.486385459227765,This position requires soft skills,1,0,1,0,0,0,0,0
Solution_SoftwareArchitect,GradDiploma,6.978853774630536,This position requires soft skills,1,1,0,1,0,1,1,1
AnalystProgrammer,TechCert,5.453256972373561,This position requires soft skills,1,0,0,0,1,0,1,1
Solution_SoftwareArchitect,TechCert,2.186736030193709,This position requires soft skills,1,0,0,0,0,0,0,1
WebDeveloper,NA,1.9465525049788204,This position requires soft skills,1,0,1,1,0,0,0,0
SoftwareQuality_TestEngineer,PostGradDiploma,2.803250234728749,This position requires soft skills,1,0,1,1,0,0,0,1
Solution_SoftwareArchitect,Diploma,11.753212760634144,This position requires soft skills,1,1,1,0,1,1,1,1
SoftwareDeveloper,NA,6.463222727292074,This position requires soft skills,1,1,0,1,0,0,1,1
ProjectManager,ProCert,2.2322909160491275,This position requires soft skills,1,0,1,1,0,0,1,0
BusinessAnalyst,HigherDiploma,12.69297473092874,This position requires soft skills,1,1,1,1,0,1,0,1
Solution_SoftwareArchitect,PostGradDiploma,3.842878325414311,This position requires soft skills,1,1,1,1,0,0,0,1
ITManager,PostGradDegree,9.406184292480248,This position requires soft skills,0,1,0,1,1,1,1,1
SeniorDeveloper,HigherDiploma,7.117763819835639,This position requires soft skills,1,1,0,0,0,1,1,0
BusinessAnalyst,Diploma,15.39294093460861,This position requires soft skills,1,1,1,0,1,1,1,1
Developer_Programmer,AdvDiploma,16.26964664513615,This position requires soft skills,1,1,1,0,1,1,1,1
WebDeveloper,NA,15.825990070863792,This position requires soft skills,0,1,0,1,1,1,0,1
ApplicationEngineer_Specialist,Master,2.474192670609929,This position requires soft skills,1,0,0,1,0,1,0,1
SeniorSoftwareEngineer,PostGradDegree,8.958933846911226,This position requires soft skills,1,1,1,1,1,0,0,1
TeamLead,Master,2.9313366680819817,This position requires soft skills,0,0,1,0,0,0,1,0
BusinessAnalyst,PostGradDegree,2.891402475974734,This position requires soft skills,0,0,1,1,0,1,0,0
SoftwareQuality_TestEngineer,TechCert,9.800888740295962,This position requires soft skills,1,1,1,0,1,0,0,1
AnalystProgrammer,GradDiploma,5.135760701993418,This position requires soft skills,1,1,1,0,0,1,0,1
TeamLead,PhD,15.982225414480695,This position requires soft skills,1,1,1,0,1,1,1,1
SoftwareDeveloper,PostGradDiploma,10.252490073848938,This position requires soft skills,0,0,0,1,0,1,1,1
SoftwareEngineer,TechCert,3.176566372994974,This position requires soft skills,0,0,0,0,0,0,0,1
SeniorDeveloper,PostGradDegree,4.831960607662725,This position requires soft skills,1,1,1,0,0,0,1,1
SoftwareEngineer,Degree,11.592899460871568,This position requires soft skills,1,1,1,1,0,0,1,1
SystemAnalyst,AdvDiploma,6.092633850714937,This position requires soft skills,1,1,1,0,1,0,0,1
SoftwareEngineer,Master,5.206408604255474,This position requires soft skills,0,0,0,1,0,0,1,1
SoftwareDeveloper,TechCert,3.968904722672533,This position requires soft skills,0,1,1,1,1,0,0,0
SystemAnalyst,PostGradDegree,2.281185972072303,This position requires soft skills,1,1,1,1,0,1,0,0
SeniorDeveloper,HigherDiploma,6.529318792348049,This position requires soft skills,1,0,1,1,0,1,0,0
SoftwareEngineer,Master,2.0654139946396026,This position requires soft skills,1,1,0,0,1,0,0,0
SoftwareEngineer,Master,15.654601985600028,This position requires soft skills,0,1,0,1,0,1,1,1
ITManager,ProCert,5.2324786463259,This position requires soft skills,1,1,1,0,0,1,1,0
SystemAnalyst,PhD,5.697692003792063,This position requires soft skills,1,1,1,0,0,0,0,1
ProjectManager,Diploma,3.7905910870196955,This position requires soft skills,0,1,1,0,1,0,0,1
SoftwareEngineer,HigherDiploma,4.732695574428977,This position requires soft skills,1,0,0,1,1,0,0,0
SoftwareQuality_TestEngineer,NA,3.097799777648413,This position requires soft skills,1,1,0,1,1,1,1,0
ProjectManager,ProCert,0.42325663804282293,This position requires soft skills,1,1,0,1,0,0,0,0
ApplicationEngineer_Specialist,PostGradDiploma,3.6976667582958442,This position requires soft skills,1,1,1,1,0,1,1,0
SeniorDeveloper,Degree,0.332762396861045,This position requires soft skills,1,0,0,1,0,0,1,1
TeamLead,TechCert,11.546179422142748,This position requires soft skills,1,1,1,1,0,1,1,1
ITManager,ProDegree,19.63058257452616,This position requires soft skills,1,1,1,1,1,0,1,1
ProjectManager,AdvDiploma,17.610824990061694,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareEngineer,TechCert,7.656549193992428,This position requires soft skills,1,0,0,1,1,1,1,1
Solution_SoftwareArchitect,PostGradDegree,15.645326433244723,This position requires soft skills,0,0,0,0,0,0,1,1
TeamLead,TechCert,2.1335564205006836,This position requires soft skills,0,1,0,0,1,0,0,1
SeniorDeveloper,PostGradDegree,10.479919255194844,This position requires soft skills,0,1,1,1,1,1,1,1
ApplicationEngineer_Specialist,AdvDiploma,9.554838826651906,This position requires soft skills,1,0,1,0,0,1,1,1
ApplicationEngineer_Specialist,ProDegree,18.994434094754464,This position requires soft skills,1,1,1,1,1,0,1,1
ApplicationEngineer_Specialist,Degree,3.330161739940597,This position requires soft skills,1,1,0,0,1,0,0,0
SeniorDeveloper,PostGradDegree,0.8879906016473017,This position requires soft skills,0,1,0,1,0,0,0,1
SoftwareEngineer,ProCert,6.853356983564252,This position requires soft skills,1,1,1,1,1,0,1,1
SystemAnalyst,ProDegree,0.31941632982060736,This position requires soft skills,1,0,0,0,0,0,1,1
BusinessAnalyst,NA,2.869375972743549,This position requires soft skills,1,1,0,1,1,0,1,0
TeamLead,HigherDiploma,5.417270251785967,This position requires soft skills,0,1,1,0,0,0,0,1
TeamLead,NA,6.924446519879232,This position requires soft skills,0,1,1,1,0,1,1,0
Solution_SoftwareArchitect,TechCert,3.3609397164459502,This position requires soft skills,0,1,0,1,0,0,0,0
SoftwareQuality_TestEngineer,AdvDiploma,3.3444283264383463,This position requires soft skills,0,0,1,1,0,0,0,1
SoftwareDeveloper,GradDiploma,5.519592742950211,This position requires soft skills,1,1,1,0,0,0,1,0
Solution_SoftwareArchitect,Master,3.1794590808532166,This position requires soft skills,1,0,0,1,0,1,0,0
SoftwareQuality_TestEngineer,TechCert,2.1030598718611553,This position requires soft skills,1,1,0,0,1,0,0,0
SystemAnalyst,Degree,7.1541642368543545,This position requires soft skills,0,1,1,0,1,0,1,0
TeamLead,PostGradDegree,19.451584380863935,This position requires soft skills,1,1,1,1,0,1,1,1
SoftwareEngineer,Diploma,3.0375148246894152,This position requires soft skills,1,0,0,0,0,1,0,1
WebDeveloper,PhD,3.8246623776592408,This position requires soft skills,1,1,0,0,0,0,0,1
SoftwareQuality_TestEngineer,AdvDiploma,7.335086188116792,This position requires soft skills,1,0,1,1,0,1,1,1
ApplicationEngineer_Specialist,PostGradDegree,19.867888467132794,This position requires soft skills,0,1,1,1,0,1,0,1
ApplicationEngineer_Specialist,Master,18.33112531677699,This position requires soft skills,1,1,1,1,1,1,1,1
BusinessAnalyst,NA,5.905077385961617,This position requires soft skills,1,1,1,1,0,1,1,1
Developer_Programmer,Degree,5.987361696015939,This position requires soft skills,1,0,0,1,0,0,1,1
Solution_SoftwareArchitect,PhD,1.4639121011119067,This position requires soft skills,1,1,0,0,0,1,0,1
SystemAnalyst,ProCert,4.928812151078275,This position requires soft skills,1,1,0,1,1,0,1,1
WebDeveloper,Diploma,10.762840407842916,This position requires soft skills,0,1,1,1,0,0,0,1
TeamLead,PostGradDiploma,5.816746189550462,This position requires soft skills,1,0,1,0,1,0,1,0
SoftwareDeveloper,ProDegree,16.6124325862452,This position requires soft skills,1,1,1,1,0,0,1,1
WebDeveloper,PhD,5.242018695132883,This position requires soft skills,1,1,0,0,1,1,0,1
BusinessAnalyst,Master,3.955648357646054,This position requires soft skills,1,1,1,0,0,1,0,1
SystemAnalyst,AdvDiploma,11.12035203237495,This position requires soft skills,1,1,1,0,1,1,1,1
SoftwareQuality_TestEngineer,ProDegree,6.725274702950577,This position requires soft skills,1,0,1,1,1,1,1,1
ProjectManager,PostGradDiploma,6.256778568444746,This position requires soft skills,1,0,1,1,1,1,0,0
SeniorSoftwareEngineer,Master,18.681673141425343,This position requires soft skills,1,1,0,1,1,1,1,1
BusinessAnalyst,AdvDiploma,2.5015398290393143,This position requires soft skills,0,0,0,1,1,0,0,1
SoftwareEngineer,ProCert,12.763103862545467,This position requires soft skills,1,1,1,1,0,0,0,0
TeamLead,Master,12.216390973324994,This position requires soft skills,0,1,1,1,1,1,1,1
SoftwareQuality_TestEngineer,Diploma,4.726535331933261,This position requires soft skills,0,1,0,0,1,1,1,1
SystemAnalyst,AdvDiploma,14.795917546197181,This position requires soft skills,1,1,1,0,1,1,1,1
SoftwareQuality_TestEngineer,AdvDiploma,16.558855984036498,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareEngineer,Degree,6.991018591970609,This position requires soft skills,1,1,1,1,0,1,1,1
SeniorSoftwareEngineer,ProDegree,2.4458513986910138,This position requires soft skills,0,1,1,0,0,0,1,1
Developer_Programmer,PostGradDiploma,12.815977855924313,This position requires soft skills,0,1,1,0,1,1,1,1
BusinessAnalyst,NA,19.24420771415269,This position requires soft skills,0,1,1,1,1,1,1,1
Developer_Programmer,Degree,15.880367676334533,This position requires soft skills,1,1,1,1,1,1,1,1
ApplicationEngineer_Specialist,PostGradDegree,5.171240243221424,This position requires soft skills,0,1,0,0,0,0,0,1
SystemAnalyst,ProCert,3.6055858014905073,This position requires soft skills,1,1,1,1,0,0,1,1
SoftwareEngineer,ProDegree,9.436579037751741,This position requires soft skills,1,1,0,1,0,1,1,0
SeniorDeveloper,NA,0.5014306887245359,This position requires soft skills,1,0,0,0,0,1,1,0
SeniorDeveloper,NA,19.977035277678734,This position requires soft skills,1,1,1,1,1,1,1,1
BusinessAnalyst,TechCert,2.9174452318422834,This position requires soft skills,1,1,1,0,0,0,0,1
ITManager,PhD,4.279816805707691,This position requires soft skills,1,0,1,1,1,0,1,1
AnalystProgrammer,AdvDiploma,5.666266922675842,This position requires soft skills,1,1,1,1,0,1,1,1
Solution_SoftwareArchitect,ProDegree,8.493253828113257,This position requires soft skills,0,1,1,1,1,0,1,0
SoftwareDeveloper,HigherDiploma,6.9238227061572175,This position requires soft skills,0,1,1,0,0,1,0,0
TeamLead,Degree,19.60513129028635,This position requires soft skills,0,1,1,1,1,0,1,1
BusinessAnalyst,Master,14.609664063635822,This position requires soft skills,1,1,1,0,1,1,1,0
SeniorSoftwareEngineer,GradDiploma,4.877462545223691,This position requires soft skills,1,1,1,1,1,1,1,1
WebDeveloper,TechCert,13.385819472599925,This position requires soft skills,0,1,0,1,0,1,1,1
ApplicationEngineer_Specialist,Master,14.001894480392796,This position requires soft skills,1,1,0,1,1,1,0,1
SeniorSoftwareEngineer,PostGradDegree,8.504276664966296,This position requires soft skills,1,1,1,0,1,0,1,1
AnalystProgrammer,PostGradDegree,2.9364587343528745,This position requires soft skills,0,1,0,1,0,0,0,1
WebDeveloper,GradDiploma,8.159209207801078,This position requires soft skills,1,1,0,1,1,1,0,1
AnalystProgrammer,GradDiploma,6.4740515412939414,This position requires soft skills,1,1,1,0,1,1,1,1
BusinessAnalyst,GradDiploma,6.376876410813118,This position requires soft skills,1,1,0,0,0,1,1,0
ProjectManager,NA,13.790781873490543,This position requires soft skills,1,1,1,1,0,1,0,1
Solution_SoftwareArchitect,PhD,4.3675383390323885,This position requires soft skills,1,1,1,1,0,1,1,1
SoftwareDeveloper,ProCert,13.999168777966824,This position requires soft skills,1,1,0,1,1,1,0,1
SoftwareEngineer,ProDegree,18.63739183522656,This position requires soft skills,1,1,1,1,1,1,0,0
SoftwareEngineer,TechCert,2.6138714721254637,This position requires soft skills,1,0,1,0,0,1,1,0
WebDeveloper,Diploma,15.943726462262338,This position requires soft skills,1,1,0,1,1,1,1,1
TeamLead,GradDiploma,2.8512090396731984,This position requires soft skills,1,1,0,1,0,1,0,0
AnalystProgrammer,HigherDiploma,6.102474981269202,This position requires soft skills,1,1,0,1,0,0,0,0
Solution_SoftwareArchitect,ProCert,16.051202891791398,This position requires soft skills,0,1,0,1,0,1,1,1
SystemAnalyst,TechCert,6.148028375017539,This position requires soft skills,1,1,1,1,0,0,1,1
ProjectManager,Degree,12.425811004801446,This position requires soft skills,1,1,1,0,1,0,1,1
SoftwareDeveloper,HigherDiploma,5.973558747225544,This position requires soft skills,0,1,1,1,0,0,0,1
WebDeveloper,PhD,10.523050478365844,This position requires soft skills,1,1,1,0,0,1,1,1
ProjectManager,Diploma,0.23698330278605972,This position requires soft skills,0,0,0,1,0,0,1,1
SoftwareDeveloper,NA,4.349436785747921,This position requires soft skills,0,0,0,1,0,0,0,1
SeniorDeveloper,TechCert,2.920953899791506,This position requires soft skills,0,0,0,0,0,1,0,1
SoftwareEngineer,Master,3.1317088537895574,This position requires soft skills,0,1,1,0,0,0,1,1
SystemAnalyst,ProDegree,7.944985500723251,This position requires soft skills,1,0,1,1,0,1,1,1
SoftwareEngineer,NA,4.095058612382545,This position requires soft skills,1,1,0,1,1,0,1,1
SoftwareQuality_TestEngineer,Master,1.4323539612482812,This position requires soft skills,0,1,0,0,1,0,1,1
SystemAnalyst,TechCert,2.871031962303372,This position requires soft skills,0,0,0,0,0,0,0,1
TeamLead,ProCert,8.454453248523956,This position requires soft skills,1,1,0,0,0,1,1,0
WebDeveloper,Master,16.49036067926115,This position requires soft skills,1,1,1,1,1,0,0,1
Solution_SoftwareArchitect,Diploma,1.7800731127850584,This position requires soft skills,1,0,0,0,0,1,1,0
WebDeveloper,ProDegree,7.001963422872214,This position requires soft skills,1,1,1,0,0,1,1,0
SeniorDeveloper,Degree,12.579261429618116,This position requires soft skills,1,1,1,1,1,1,0,1
SeniorSoftwareEngineer,TechCert,2.582451638635822,This position requires soft skills,0,0,1,1,0,0,0,0
SeniorDeveloper,ProDegree,1.0348386364579594,This position requires soft skills,0,0,0,1,1,0,0,1
SeniorSoftwareEngineer,PostGradDiploma,12.072627097286574,This position requires soft skills,1,1,1,1,1,1,1,1
BusinessAnalyst,ProCert,6.109019542954455,This position requires soft skills,0,0,1,0,1,0,0,1
Solution_SoftwareArchitect,PhD,10.50554019557289,This position requires soft skills,1,1,1,1,0,1,1,1
ITManager,Degree,7.308650895645949,This position requires soft skills,1,1,1,1,0,1,0,0
SystemAnalyst,NA,4.943231139309175,This position requires soft skills,1,1,1,1,0,1,0,1
WebDeveloper,ProDegree,13.803143953243868,This position requires soft skills,1,1,1,1,0,1,1,1
SeniorSoftwareEngineer,TechCert,14.581561399489246,This position requires soft skills,0,1,1,1,1,1,1,1
SeniorSoftwareEngineer,PhD,3.798132089025254,This position requires soft skills,1,1,1,1,0,1,1,0
TeamLead,ProCert,12.438722809830757,This position requires soft skills,0,0,1,1,1,1,1,1
Developer_Programmer,HigherDiploma,5.170352554132083,This position requires soft skills,0,0,1,1,1,1,1,1
SeniorSoftwareEngineer,PostGradDiploma,12.901048429058115,This position requires soft skills,1,1,0,1,0,1,1,1
TeamLead,PostGradDiploma,2.4220839538605095,This position requires soft skills,1,1,0,0,0,1,0,0
SeniorSoftwareEngineer,AdvDiploma,2.8372428381105883,This position requires soft skills,0,1,0,0,0,0,0,0
AnalystProgrammer,Degree,13.894184741481322,This position requires soft skills,1,1,1,1,1,1,1,1
SeniorDeveloper,Diploma,0.9439175816326322,This position requires soft skills,1,1,1,1,0,0,1,1
AnalystProgrammer,PhD,4.179070893315824,This position requires soft skills,1,1,1,1,0,1,1,1
ApplicationEngineer_Specialist,PostGradDegree,3.746937703344611,This position requires soft skills,0,0,0,0,0,0,1,0
SoftwareQuality_TestEngineer,PostGradDiploma,9.420676774407248,This position requires soft skills,1,0,1,1,1,1,1,1
ProjectManager,HigherDiploma,5.166396887809012,This position requires soft skills,1,0,1,1,1,0,1,1
SystemAnalyst,PostGradDiploma,6.283059033484971,This position requires soft skills,1,0,0,0,0,0,0,0
SystemAnalyst,TechCert,2.7119686303470325,This position requires soft skills,1,1,1,1,0,0,0,1
SeniorDeveloper,ProCert,6.106956440969167,This position requires soft skills,1,0,0,1,1,0,0,0
Solution_SoftwareArchitect,PhD,6.5642077383638835,This position requires soft skills,1,0,1,1,0,0,0,1
SeniorSoftwareEngineer,HigherDiploma,6.1865957873731245,This position requires soft skills,0,0,1,1,0,1,1,1
TeamLead,PostGradDiploma,1.3406210836724035,This position requires soft skills,0,0,1,1,0,0,1,1
