job_title,qualification,work_experience_years,job_description,communication_interpersonal,teamwork,problemsolving_analyticalthinking,timemanagement,leadership,creativity,stressmanagement,independent_selfmotivated
AnalystProgrammer,ProDegree,0.7108347775021482,This position requires soft skills,0,1,1,0,0,0,1,0
ITManager,Diploma,1.0537749309991826,This position requires soft skills,1,1,0,1,0,0,0,0
ProjectManager,Diploma,8.159413934539883,This position requires soft skills,1,1,0,1,1,1,1,1
SoftwareQuality_TestEngineer,Master,0.516288547378618,This position requires soft skills,0,1,0,0,0,0,0,0
SoftwareEngineer,Diploma,1.6719421053225074,This position requires soft skills,0,1,0,0,0,0,1,0
SoftwareQuality_TestEngineer,AdvDiploma,4.081189201867968,This position requires soft skills,1,1,1,1,1,1,0,1
SeniorDeveloper,PhD,2.7631957957513147,This position requires soft skills,1,0,1,0,1,0,0,0
BusinessAnalyst,ProCert,11.279176608869198,This position requires soft skills,1,1,1,1,1,1,1,1
AnalystProgrammer,TechCert,0.801053150912412,This position requires soft skills,0,1,0,0,1,0,0,0
BusinessAnalyst,ProDegree,6.111028527688471,This position requires soft skills,1,1,1,0,1,1,1,0
Solution_SoftwareArchitect,ProCert,3.0811373599120326,This position requires soft skills,0,1,1,1,0,0,0,0
WebDeveloper,AdvDiploma,6.410313301128743,This position requires soft skills,1,1,1,0,1,0,1,1
SoftwareQuality_TestEngineer,TechCert,14.370171341980928,This position requires soft skills,1,1,1,1,1,1,0,1
ITManager,AdvDiploma,0.6967499650416318,This position requires soft skills,0,0,1,0,0,1,0,1
ProjectManager,PhD,7.042648615360019,This position requires soft skills,1,1,1,0,0,1,1,1
SeniorSoftwareEngineer,ProCert,4.742266712777365,This position requires soft skills,1,1,0,1,1,0,0,1
ProjectManager,HigherDiploma,15.321331186190646,This position requires soft skills,0,1,1,1,0,1,1,0
SeniorSoftwareEngineer,Degree,7.185430540963403,This position requires soft skills,1,1,0,0,0,1,0,1
AnalystProgrammer,TechCert,10.362624020334357,This position requires soft skills,1,1,1,1,1,1,0,1
AnalystProgrammer,Diploma,3.1871634289659947,This position requires soft skills,1,1,0,1,0,0,0,1
SoftwareEngineer,GradDiploma,0.5485277545892852,This position requires soft skills,1,1,1,1,1,1,1,0
SoftwareQuality_TestEngineer,Degree,2.1462873390245907,This position requires soft skills,1,1,1,0,0,1,0,0
ProjectManager,GradDiploma,5.155281809707959,This position requires soft skills,1,1,0,1,1,1,1,0
SoftwareEngineer,ProCert,2.5628849889737366,This position requires soft skills,1,0,1,0,1,0,0,1
Solution_SoftwareArchitect,Degree,3.2674861284999954,This position requires soft skills,1,1,0,0,0,0,1,0
TeamLead,PostGradDegree,3.986553046147654,This position requires soft skills,1,0,1,1,1,1,0,0
SystemAnalyst,GradDiploma,19.499356772691,This position requires soft skills,0,1,1,1,1,1,1,1
SeniorDeveloper,PhD,2.199267140425595,This position requires soft skills,0,1,0,1,0,0,0,0
Developer_Programmer,TechCert,6.467370910176588,This position requires soft skills,1,1,1,1,0,0,1,1
WebDeveloper,Diploma,3.0009867965220445,This position requires soft skills,1,0,1,1,0,0,1,1
SystemAnalyst,AdvDiploma,6.075546834785973,This position requires soft skills,1,1,1,1,1,1,0,1
ApplicationEngineer_Specialist,ProDegree,0.5794188647373907,This position requires soft skills,1,0,0,1,1,1,1,1
SeniorSoftwareEngineer,ProCert,15.878404024710743,This position requires soft skills,1,1,1,1,0,1,1,1
SeniorDeveloper,Degree,0.3088207260223205,This position requires soft skills,0,0,1,1,1,0,1,1
SoftwareQuality_TestEngineer,ProDegree,7.698251045785674,This position requires soft skills,1,1,1,1,1,1,1,1
ProjectManager,GradDiploma,12.925958667935486,This position requires soft skills,1,1,1,1,1,1,0,1
ApplicationEngineer_Specialist,PostGradDegree,3.1341242903511546,This position requires soft skills,0,0,0,1,0,1,1,1
SoftwareEngineer,Degree,0.0701535947219005,This position requires soft skills,0,0,1,1,1,0,1,0
ProjectManager,Degree,2.047983562251912,This position requires soft skills,1,1,0,0,0,1,0,0
Developer_Programmer,AdvDiploma,19.63723355416478,This position requires soft skills,1,0,0,1,1,1,1,1
SeniorSoftwareEngineer,Diploma,9.955777474678797,This position requires soft skills,1,1,1,1,1,1,0,0
SoftwareEngineer,PostGradDiploma,1.186989254381787,This position requires soft skills,1,1,0,1,0,1,1,0
SoftwareEngineer,ProDegree,4.621262724056345,This position requires soft skills,0,0,1,1,1,1,1,0
Solution_SoftwareArchitect,NA,7.27304809102743,This position requires soft skills,1,1,1,1,0,1,0,1
BusinessAnalyst,NA,4.294614796567972,This position requires soft skills,1,1,0,1,1,1,1,1
SeniorDeveloper,PhD,0.07099580261009805,This position requires soft skills,0,0,1,0,0,0,0,0
WebDeveloper,HigherDiploma,1.1973306752646558,This position requires soft skills,0,1,1,0,0,1,1,1
SystemAnalyst,Diploma,6.49224303004347,This position requires soft skills,0,1,1,1,0,1,1,1
SoftwareEngineer,GradDiploma,3.2444208520892266,This position requires soft skills,1,0,1,0,1,0,0,0
TeamLead,PhD,14.65338095806184,This position requires soft skills,1,1,1,1,1,1,1,0
ApplicationEngineer_Specialist,TechCert,7.0243573162413195,This position requires soft skills,1,0,1,1,0,1,0,1
SoftwareQuality_TestEngineer,Degree,2.1683251661834775,This position requires soft skills,0,1,1,0,0,1,1,0
SystemAnalyst,NA,15.942558300813534,This position requires soft skills,1,1,1,1,0,1,1,0
SeniorSoftwareEngineer,AdvDiploma,19.71676388524194,This position requires soft skills,1,1,0,1,1,0,1,1
Developer_Programmer,PostGradDiploma,0.9354390974630102,This position requires soft skills,0,0,0,1,0,0,1,1
WebDeveloper,ProDegree,0.8411586884347609,This position requires soft skills,1,0,1,0,0,0,0,1
SeniorDeveloper,PhD,4.03735002166937,This position requires soft skills,1,0,1,0,0,1,1,1
AnalystProgrammer,PostGradDegree,5.417975858144404,This position requires soft skills,0,1,0,1,0,0,1,0
WebDeveloper,ProCert,16.539018928571643,This position requires soft skills,1,1,1,0,1,1,0,1
SoftwareEngineer,NA,17.14458856990333,This position requires soft skills,1,1,1,1,1,1,1,1
TeamLead,PostGradDiploma,6.0669056137397295,This position requires soft skills,0,1,1,0,1,1,1,1
SoftwareQuality_TestEngineer,PhD,1.3768258971005782,This position requires soft skills,1,0,1,1,0,1,0,0
ApplicationEngineer_Specialist,AdvDiploma,2.6591853809154533,This position requires soft skills,1,1,0,0,1,0,0,1
SeniorSoftwareEngineer,PostGradDiploma,13.467777742358367,This position requires soft skills,1,1,1,1,0,0,1,1
SeniorSoftwareEngineer,TechCert,0.4688797755730607,This position requires soft skills,1,0,0,1,1,1,1,1
BusinessAnalyst,AdvDiploma,6.239319428922796,This position requires soft skills,1,1,1,0,1,1,1,1
SoftwareQuality_TestEngineer,GradDiploma,6.032642163210118,This position requires soft skills,1,0,1,0,0,1,0,1
ITManager,HigherDiploma,6.593363147473038,This position requires soft skills,1,1,1,1,0,1,1,1
AnalystProgrammer,PostGradDiploma,6.9391198074803935,This position requires soft skills,0,0,0,1,0,1,0,1
SoftwareDeveloper,ProDegree,2.2522514789194994,This position requires soft skills,1,0,1,0,1,0,0,1
TeamLead,AdvDiploma,6.069383933161223,This position requires soft skills,0,0,1,0,1,1,1,1
BusinessAnalyst,GradDiploma,0.2868635518511585,This position requires soft skills,0,1,1,0,1,0,1,0
SoftwareQuality_TestEngineer,NA,1.9512619898606318,This position requires soft skills,1,0,1,0,0,1,1,1
Developer_Programmer,Degree,3.905671032379979,This position requires soft skills,0,1,0,1,0,1,1,1
SoftwareQuality_TestEngineer,AdvDiploma,6.013560581185132,This position requires soft skills,1,1,1,1,1,0,1,0
SoftwareQuality_TestEngineer,NA,17.80679186729442,This position requires soft skills,1,1,1,1,1,1,0,1
SeniorSoftwareEngineer,ProDegree,18.27624215279031,This position requires soft skills,1,1,1,1,0,1,1,1
ITManager,Master,7.29855979547189,This position requires soft skills,1,0,1,1,1,1,0,1
SeniorDeveloper,ProDegree,8.94910972065211,This position requires soft skills,1,1,0,1,1,1,1,1
BusinessAnalyst,Degree,17.117419153055778,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareQuality_TestEngineer,NA,7.285171228962021,This position requires soft skills,1,1,0,1,1,1,0,1
Developer_Programmer,PostGradDegree,0.6691417915899258,This position requires soft skills,1,1,0,0,0,1,0,0
ApplicationEngineer_Specialist,ProCert,6.468102630027207,This position requires soft skills,1,1,0,1,0,0,1,1
ApplicationEngineer_Specialist,NA,0.370655347153767,This position requires soft skills,0,1,0,1,0,1,0,1
BusinessAnalyst,Master,2.401781780433646,This position requires soft skills,1,0,0,0,0,1,0,1
ApplicationEngineer_Specialist,Master,12.539386566251263,This position requires soft skills,1,1,1,1,1,1,1,1
WebDeveloper,PhD,7.068855218101729,This position requires soft skills,1,1,1,1,0,1,1,0
ApplicationEngineer_Specialist,TechCert,7.398038048363894,This position requires soft skills,1,1,0,1,1,0,1,1
ApplicationEngineer_Specialist,PhD,7.366041396787404,This position requires soft skills,0,1,1,1,0,0,0,1
ProjectManager,Diploma,9.169295926755167,This position requires soft skills,1,1,1,1,1,1,1,1
ITManager,PostGradDegree,3.3314318222150883,This position requires soft skills,1,1,0,1,0,0,0,0
SeniorDeveloper,ProCert,3.165088800495762,This position requires soft skills,1,0,0,1,1,0,0,1
SoftwareDeveloper,PhD,9.2032884426178,This position requires soft skills,1,1,1,1,1,1,1,1
SeniorSoftwareEngineer,ProDegree,0.30050286455890013,This position requires soft skills,0,0,1,0,1,0,0,0
WebDeveloper,Master,3.9985290840376875,This position requires soft skills,1,1,1,0,0,1,1,1
SoftwareQuality_TestEngineer,PhD,4.426926319945564,This position requires soft skills,1,1,1,0,1,0,1,1
SystemAnalyst,ProDegree,5.7649572100623345,This position requires soft skills,1,0,0,1,0,1,1,1
ApplicationEngineer_Specialist,PhD,18.92488979052356,This position requires soft skills,1,1,1,1,1,1,1,1
SeniorSoftwareEngineer,TechCert,2.6276591973188568,This position requires soft skills,1,0,0,0,0,0,0,1
AnalystProgrammer,AdvDiploma,7.109016914892225,This position requires soft skills,0,0,1,1,0,1,1,1
ProjectManager,Master,3.60328143797894,This position requires soft skills,1,1,1,1,0,1,1,1
ProjectManager,PhD,7.227443885669979,This position requires soft skills,1,1,0,1,1,0,0,1
ITManager,Diploma,10.216216088001136,This position requires soft skills,1,0,1,0,1,1,1,1
SoftwareQuality_TestEngineer,ProCert,0.820762085381943,This position requires soft skills,1,1,1,0,0,0,0,0
Solution_SoftwareArchitect,Master,6.471636048974975,This position requires soft skills,0,1,1,1,1,1,1,0
SoftwareEngineer,PhD,0.12565967846090345,This position requires soft skills,1,1,1,1,0,0,1,0
ITManager,TechCert,17.34739096615177,This position requires soft skills,1,1,1,1,1,1,0,1
ApplicationEngineer_Specialist,HigherDiploma,1.873377480989073,This position requires soft skills,0,1,0,1,0,0,0,0
SystemAnalyst,GradDiploma,3.519112981775583,This position requires soft skills,1,1,0,0,1,1,0,1
SystemAnalyst,HigherDiploma,1.7231279767006809,This position requires soft skills,1,0,0,0,1,1,1,1
Developer_Programmer,ProDegree,3.243771652869699,This position requires soft skills,1,0,1,1,0,1,0,1
SoftwareEngineer,ProDegree,13.543453281000476,This position requires soft skills,1,1,1,1,1,1,0,1
Developer_Programmer,PostGradDegree,6.014542463456862,This position requires soft skills,1,1,1,1,1,1,1,0
SeniorDeveloper,Degree,15.258831292727637,This position requires soft skills,1,1,1,1,1,1,0,1
ProjectManager,GradDiploma,18.505401572184002,This position requires soft skills,1,1,0,1,1,1,0,1
AnalystProgrammer,HigherDiploma,4.059483163074595,This position requires soft skills,1,0,0,0,0,1,0,1
Solution_SoftwareArchitect,ProCert,2.325380358186817,This position requires soft skills,1,0,0,1,0,1,0,1
TeamLead,ProCert,18.415212413422218,This position requires soft skills,1,1,0,1,1,1,1,1
SeniorDeveloper,AdvDiploma,2.450057183334866,This position requires soft skills,1,0,0,1,0,0,0,0
BusinessAnalyst,Degree,4.319555697773071,This position requires soft skills,0,0,0,1,1,0,1,0
SoftwareQuality_TestEngineer,AdvDiploma,5.89008640832963,This position requires soft skills,1,1,1,1,0,0,0,1
SystemAnalyst,TechCert,6.2398556834394405,This position requires soft skills,1,1,0,0,0,0,0,0
AnalystProgrammer,Degree,5.08966919903991,This position requires soft skills,1,0,0,1,0,0,1,1
ApplicationEngineer_Specialist,TechCert,8.783019772866233,This position requires soft skills,1,1,1,1,1,1,1,1
AnalystProgrammer,Master,3.116482728897086,This position requires soft skills,1,1,1,0,1,0,0,1
Developer_Programmer,ProCert,4.075735219945688,This position requires soft skills,1,1,0,0,0,1,0,0
ITManager,HigherDiploma,14.81904610804375,This position requires soft skills,1,1,1,1,0,1,1,1
SoftwareQuality_TestEngineer,ProDegree,11.426462027377271,This position requires soft skills,1,1,1,1,1,0,1,1
SeniorSoftwareEngineer,Diploma,1.9359743819225501,This position requires soft skills,1,0,1,0,0,1,0,0
SoftwareEngineer,PostGradDiploma,6.662991613220142,This position requires soft skills,1,1,1,1,0,1,0,1
SoftwareQuality_TestEngineer,PostGradDiploma,4.970024173235555,This position requires soft skills,1,0,1,0,0,1,1,0
Solution_SoftwareArchitect,ProDegree,1.866064254623234,This position requires soft skills,1,1,1,0,0,0,1,0
ProjectManager,PostGradDiploma,10.660419965609998,This position requires soft skills,1,1,0,1,1,1,0,1
ITManager,AdvDiploma,4.65494650751255,This position requires soft skills,1,1,0,0,1,0,1,1
SoftwareDeveloper,AdvDiploma,1.8196769177434167,This position requires soft skills,1,0,0,1,0,0,1,0
BusinessAnalyst,TechCert,15.273049965642386,This position requires soft skills,0,0,0,1,1,0,1,1
SoftwareDeveloper,HigherDiploma,5.358458730935391,This position requires soft skills,1,1,1,1,0,1,1,1
ITManager,HigherDiploma,7.304669791549069,This position requires soft skills,1,1,1,0,0,0,1,0
Solution_SoftwareArchitect,NA,3.6945890931784855,This position requires soft skills,1,0,0,1,1,1,1,1
ProjectManager,TechCert,10.349968970751892,This position requires soft skills,1,1,1,1,1,0,1,1
ITManager,Degree,5.264416140655288,This position requires soft skills,0,0,1,1,0,1,1,1
WebDeveloper,NA,2.102295566373147,This position requires soft skills,0,1,0,1,0,0,0,0
SoftwareQuality_TestEngineer,HigherDiploma,3.653715338409555,This position requires soft skills,0,1,1,1,0,1,1,0
TeamLead,PostGradDiploma,17.638005314021065,This position requires soft skills,1,1,0,1,0,1,1,1
ProjectManager,TechCert,0.04625405934795992,This position requires soft skills,0,0,1,1,0,0,0,0
ProjectManager,Degree,1.2382566629057195,This position requires soft skills,0,1,1,1,0,0,0,1
SoftwareDeveloper,PostGradDegree,6.870781855953924,This position requires soft skills,1,1,1,1,1,0,0,1
BusinessAnalyst,NA,5.894126527619519,This position requires soft skills,0,1,1,1,1,0,1,1
SoftwareQuality_TestEngineer,AdvDiploma,1.780341581429584,This position requires soft skills,0,1,1,0,0,0,0,1
BusinessAnalyst,AdvDiploma,3.2720519514183946,This position requires soft skills,1,0,0,1,1,1,0,0
AnalystProgrammer,NA,16.300709066382915,This position requires soft skills,1,1,1,1,1,1,1,1
ITManager,GradDiploma,4.786591447773388,This position requires soft skills,1,0,0,1,1,0,1,1
WebDeveloper,HigherDiploma,2.288078516087121,This position requires soft skills,1,1,0,1,1,0,0,0
SystemAnalyst,GradDiploma,5.95522334647495,This position requires soft skills,0,0,1,1,0,1,1,1
Solution_SoftwareArchitect,Diploma,3.321908766329181,This position requires soft skills,0,1,1,0,0,1,1,0
Developer_Programmer,ProDegree,4.018624616740724,This position requires soft skills,1,1,1,1,1,1,1,1
WebDeveloper,PostGradDegree,0.7122099641306767,This position requires soft skills,1,0,0,1,1,0,1,0
WebDeveloper,ProCert,5.32037591842146,This position requires soft skills,1,1,1,1,1,0,0,1
SeniorSoftwareEngineer,AdvDiploma,8.939063802091333,This position requires soft skills,0,1,1,1,0,0,1,1
ApplicationEngineer_Specialist,ProDegree,0.8303173614270246,This position requires soft skills,0,0,0,0,0,0,0,0
AnalystProgrammer,Diploma,5.621103371758613,This position requires soft skills,1,1,0,1,0,1,1,0
ApplicationEngineer_Specialist,Master,0.05814129110002562,This position requires soft skills,1,1,0,1,0,1,0,1
ProjectManager,PhD,2.4984458024518093,This position requires soft skills,1,1,0,1,0,0,1,1
ITManager,HigherDiploma,13.35091212829887,This position requires soft skills,1,1,1,1,1,0,1,1
ProjectManager,GradDiploma,5.920564203619758,This position requires soft skills,1,0,1,1,1,1,0,0
WebDeveloper,AdvDiploma,1.0633952818583183,This position requires soft skills,1,1,0,0,0,0,0,0
WebDeveloper,ProDegree,3.1533444572913822,This position requires soft skills,1,0,0,1,1,0,1,1
SystemAnalyst,HigherDiploma,4.015868621015391,This position requires soft skills,1,0,0,1,1,0,1,0
AnalystProgrammer,Diploma,1.5390767790500623,This position requires soft skills,1,0,1,0,0,1,0,1
SoftwareQuality_TestEngineer,GradDiploma,1.6243511440162361,This position requires soft skills,0,1,0,1,1,0,1,0
SeniorDeveloper,Diploma,2.7511722534916236,This position requires soft skills,1,1,0,1,0,1,0,1
SoftwareEngineer,PhD,8.644744219158156,This position requires soft skills,1,1,1,1,0,1,1,1
SoftwareDeveloper,Master,6.802219905907473,This position requires soft skills,0,0,1,0,1,1,0,1
Solution_SoftwareArchitect,ProDegree,18.989882793681957,This position requires soft skills,1,1,1,1,1,0,0,0
SoftwareEngineer,Degree,17.967277963150178,This position requires soft skills,1,1,1,1,1,1,1,1
SeniorSoftwareEngineer,Master,16.74565096391227,This position requires soft skills,1,1,1,1,1,1,1,1
BusinessAnalyst,NA,2.6231695815431366,This position requires soft skills,1,0,0,0,0,1,1,1
BusinessAnalyst,Degree,11.114047877238072,This position requires soft skills,1,1,0,1,1,1,1,1
SoftwareQuality_TestEngineer,ProCert,3.611984864547715,This position requires soft skills,1,1,0,1,0,1,1,1
ITManager,Degree,2.399389341623627,This position requires soft skills,1,0,0,1,0,0,0,1
SoftwareDeveloper,PhD,7.304305167310915,This position requires soft skills,1,0,0,0,1,0,1,1
SeniorDeveloper,TechCert,7.370479318806992,This position requires soft skills,1,1,0,0,1,0,1,1
TeamLead,PostGradDiploma,10.297289370282638,This position requires soft skills,1,1,0,1,1,1,1,0
SoftwareEngineer,TechCert,6.602843882225664,This position requires soft skills,1,0,1,0,1,1,1,1
SoftwareQuality_TestEngineer,TechCert,15.53195176206598,This position requires soft skills,1,1,1,1,1,1,1,1
WebDeveloper,NA,3.3389208294496067,This position requires soft skills,1,1,0,0,0,1,0,1
SoftwareDeveloper,PostGradDegree,3.742287497270455,This position requires soft skills,1,1,1,1,0,0,1,1
ApplicationEngineer_Specialist,NA,17.302744279287353,This position requires soft skills,1,1,1,1,1,1,1,1
ITManager,PostGradDegree,8.371554572796974,This position requires soft skills,1,1,1,1,1,1,0,1
SeniorDeveloper,NA,4.604306423794572,This position requires soft skills,0,0,0,1,1,1,1,1
SeniorSoftwareEngineer,TechCert,13.372655058033864,This position requires soft skills,1,1,1,1,1,0,1,1
SoftwareQuality_TestEngineer,PhD,4.743514170138345,This position requires soft skills,1,0,1,0,0,1,1,0
SoftwareEngineer,HigherDiploma,7.054014019875223,This position requires soft skills,1,1,1,1,0,0,0,0
ApplicationEngineer_Specialist,PostGradDegree,0.027350629507495405,This position requires soft skills,1,1,0,0,0,0,1,1
SeniorDeveloper,PostGradDegree,9.142585041674472,This position requires soft skills,1,0,0,1,0,1,1,1
SoftwareEngineer,NA,11.01490321853804,This position requires soft skills,1,1,1,1,1,1,1,1
Solution_SoftwareArchitect,PostGradDiploma,1.0886579059958978,This position requires soft skills,1,1,0,1,0,0,0,0
ProjectManager,PhD,6.574090385307162,This position requires soft skills,0,1,1,0,0,1,1,1
ITManager,Diploma,8.028664930027086,This position requires soft skills,1,1,0,1,1,1,1,0
SeniorSoftwareEngineer,TechCert,5.101659944463972,This position requires soft skills,1,1,0,0,0,1,0,0
ApplicationEngineer_Specialist,PostGradDiploma,0.16813593109133854,This position requires soft skills,1,1,0,1,0,1,0,1
ProjectManager,TechCert,1.390051169944148,This position requires soft skills,0,1,1,1,1,0,1,1
SeniorDeveloper,HigherDiploma,13.220718450893607,This position requires soft skills,1,1,1,1,1,1,1,1
WebDeveloper,Degree,7.290983895151853,This position requires soft skills,1,1,1,1,1,1,1,1
SystemAnalyst,NA,18.32789041099405,This position requires soft skills,1,1,1,1,1,1,1,1
Solution_SoftwareArchitect,Degree,14.99862437460337,This position requires soft skills,1,1,1,1,1,1,1,1
SystemAnalyst,GradDiploma,7.029454835994073,This position requires soft skills,0,1,1,1,1,1,0,0
SoftwareDeveloper,PostGradDiploma,0.8115700658953953,This position requires soft skills,1,1,1,1,0,1,1,1
Solution_SoftwareArchitect,Degree,8.948605983400299,This position requires soft skills,1,1,1,1,1,1,1,1
SeniorSoftwareEngineer,ProCert,17.85472223818381,This position requires soft skills,1,1,1,1,1,1,1,1
WebDeveloper,Degree,10.147514136500783,This position requires soft skills,1,1,1,1,1,1,1,1
SeniorSoftwareEngineer,Master,13.155027925023312,This position requires soft skills,1,1,1,1,1,1,1,1
TeamLead,ProDegree,6.254526661659179,This position requires soft skills,1,1,1,1,0,1,1,0
Solution_SoftwareArchitect,GradDiploma,4.552943105474577,This position requires soft skills,1,0,1,1,1,1,1,1
ITManager,AdvDiploma,0.4165881093523183,This position requires soft skills,0,0,0,1,0,1,0,0
WebDeveloper,PhD,2.428583876983671,This position requires soft skills,1,1,1,1,0,0,0,1
SystemAnalyst,HigherDiploma,13.442553179082038,This position requires soft skills,1,1,0,1,1,1,0,1
SoftwareDeveloper,AdvDiploma,1.2810839846011277,This position requires soft skills,0,0,0,1,1,1,0,1
SeniorDeveloper,Master,2.4622092350908096,This position requires soft skills,1,0,0,1,1,0,1,1
Developer_Programmer,PostGradDegree,17.43064083531538,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareDeveloper,AdvDiploma,4.482961272299282,This position requires soft skills,1,1,0,0,1,0,0,1
SoftwareDeveloper,PostGradDiploma,1.8797995679897532,This position requires soft skills,0,0,0,0,0,1,1,1
SeniorDeveloper,ProDegree,6.256271420317291,This position requires soft skills,1,1,1,1,0,0,1,1
SeniorSoftwareEngineer,HigherDiploma,0.23276062667187636,This position requires soft skills,1,0,1,0,1,0,0,1
AnalystProgrammer,NA,2.693581981086382,This position requires soft skills,0,1,1,0,0,1,1,0
SystemAnalyst,HigherDiploma,6.164765517975766,This position requires soft skills,0,1,0,1,0,1,1,0
SeniorSoftwareEngineer,PhD,4.076925011992573,This position requires soft skills,1,1,1,1,1,1,1,0
ITManager,Degree,9.585761427217951,This position requires soft skills,1,1,1,1,0,1,1,0
TeamLead,ProCert,13.714053074258139,This position requires soft skills,1,0,1,1,0,1,1,1
SeniorDeveloper,Degree,0.8070644640610286,This position requires soft skills,1,1,0,0,0,1,0,0
SoftwareEngineer,HigherDiploma,0.14283759166348556,This position requires soft skills,0,1,0,0,1,0,0,1
SoftwareEngineer,Degree,7.0076659790118025,This position requires soft skills,1,0,1,0,1,1,0,1
SoftwareEngineer,NA,14.618078073280557,This position requires soft skills,1,1,1,1,1,1,1,1
ProjectManager,ProCert,1.2136110950210879,This position requires soft skills,0,1,1,1,0,0,0,1
WebDeveloper,ProCert,1.1620674337962174,This position requires soft skills,1,0,0,0,0,0,1,1
SeniorDeveloper,TechCert,12.45430819090085,This position requires soft skills,1,0,1,0,1,1,1,1
SystemAnalyst,HigherDiploma,2.0453341662474673,This position requires soft skills,1,1,0,0,0,0,0,1
ProjectManager,PhD,2.5103350859808695,This position requires soft skills,0,0,1,1,0,1,0,1
ApplicationEngineer_Specialist,NA,4.503913651874958,This position requires soft skills,1,1,1,0,0,0,1,0
ApplicationEngineer_Specialist,Degree,17.913682590199198,This position requires soft skills,1,1,0,1,1,1,1,1
ITManager,Diploma,2.1622806853625764,This position requires soft skills,0,1,1,1,1,0,1,0
Developer_Programmer,PostGradDiploma,14.793808416703303,This position requires soft skills,1,1,1,1,1,1,1,1
Solution_SoftwareArchitect,GradDiploma,0.21333741073322218,This position requires soft skills,1,0,1,1,0,1,1,1
ProjectManager,NA,1.5322387385525602,This position requires soft skills,1,0,1,1,0,0,1,1
BusinessAnalyst,Diploma,6.784764236994375,This position requires soft skills,1,1,1,0,0,0,1,1
ProjectManager,Diploma,3.1980903196483577,This position requires soft skills,0,1,1,1,0,1,0,0
SoftwareQuality_TestEngineer,ProCert,11.67964980209871,This position requires soft skills,1,1,1,1,1,1,1,1
ApplicationEngineer_Specialist,PostGradDiploma,15.114806321335791,This position requires soft skills,1,1,1,1,1,1,1,1
SeniorDeveloper,NA,9.968806421723485,This position requires soft skills,1,0,0,1,0,1,1,1
ApplicationEngineer_Specialist,AdvDiploma,6.172864987181369,This position requires soft skills,1,1,0,1,0,0,0,1
Solution_SoftwareArchitect,AdvDiploma,4.466344810986447,This position requires soft skills,1,1,0,1,1,1,1,1
SoftwareEngineer,Degree,4.270238169471539,This position requires soft skills,1,1,1,1,0,1,1,1
SoftwareQuality_TestEngineer,AdvDiploma,6.2124565446025315,This position requires soft skills,1,1,1,0,1,0,1,0
SeniorDeveloper,Master,0.5227873328601536,This position requires soft skills,1,0,1,0,0,0,0,1
SeniorDeveloper,ProCert,9.197906464195102,This position requires soft skills,1,1,1,1,0,1,1,1
SeniorDeveloper,Diploma,4.108212787276334,This position requires soft skills,1,1,1,1,0,0,1,0
AnalystProgrammer,ProDegree,5.280226586878401,This position requires soft skills,1,1,1,1,0,0,0,0
TeamLead,Master,5.792744292879814,This position requires soft skills,1,1,1,1,0,1,1,1
SoftwareQuality_TestEngineer,HigherDiploma,13.373101088595229,This position requires soft skills,1,1,1,1,1,1,1,1
ITManager,HigherDiploma,11.738432961104827,This position requires soft skills,1,1,1,1,1,1,1,1
SeniorDeveloper,TechCert,9.748534677769438,This position requires soft skills,1,1,1,1,1,1,1,0
ITManager,GradDiploma,6.847776196918771,This position requires soft skills,1,1,1,0,0,1,0,0
SeniorDeveloper,PhD,5.736230744276597,This position requires soft skills,1,0,1,0,1,0,0,1
SoftwareEngineer,GradDiploma,4.682968892326118,This position requires soft skills,1,1,1,1,1,0,1,0
SeniorDeveloper,Master,16.56560072671641,This position requires soft skills,0,1,1,1,1,0,1,1
Developer_Programmer,TechCert,16.475988522049406,This position requires soft skills,1,1,1,1,1,1,1,1
WebDeveloper,TechCert,19.974039057546914,This position requires soft skills,1,1,1,1,1,1,1,1
SeniorDeveloper,TechCert,2.795293532183387,This position requires soft skills,0,0,0,1,1,1,1,1
AnalystProgrammer,NA,2.8422512389579717,This position requires soft skills,1,1,0,0,1,1,1,0
SeniorSoftwareEngineer,ProDegree,0.2838695917402953,This position requires soft skills,0,1,1,0,0,0,0,0
BusinessAnalyst,HigherDiploma,19.72219741988146,This position requires soft skills,1,1,1,1,1,1,1,1
Solution_SoftwareArchitect,Master,12.346621118553061,This position requires soft skills,1,1,1,1,1,0,1,1
AnalystProgrammer,TechCert,0.2706760640888086,This position requires soft skills,1,0,1,1,0,0,1,0
ApplicationEngineer_Specialist,PostGradDegree,0.978028301054797,This position requires soft skills,0,1,1,1,0,1,0,1
SoftwareEngineer,NA,17.643592567914965,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareDeveloper,ProDegree,15.32482160776003,This position requires soft skills,1,1,1,1,0,1,1,1
SoftwareEngineer,ProCert,5.1839804942751515,This position requires soft skills,1,1,0,1,1,0,0,1
TeamLead,ProCert,5.467297635641157,This position requires soft skills,1,1,1,1,1,1,1,1
SoftwareDeveloper,Master,2.78443815067813,This position requires soft skills,0,1,0,1,1,0,1,1
BusinessAnalyst,AdvDiploma,2.194996580423168,This position requires soft skills,0,1,0,0,0,1,0,0
SeniorSoftwareEngineer,Master,11.70458402112562,This position requires soft skills,1,0,1,1,1,1,1,1
